model,tag,completed_updates,wall_time,value
fm,sub_loss/train_prior_loss_epoch,57120,1789395836.8819983,0.9600631594657898
fm,sub_loss/train_prior_loss_epoch,57460,1789395977.6907258,0.9600314497947693
fm,sub_loss/train_prior_loss_epoch,57800,1789396118.338228,0.9599957466125488
fm,sub_loss/train_prior_loss_epoch,58140,1789396262.5375023,0.9600015878677368
fm,sub_loss/train_prior_loss_epoch,58480,1789396403.260357,0.9599316120147705
fm,sub_loss/train_prior_loss_epoch,58820,1789396543.1201696,0.9600160717964172
fm,sub_loss/train_prior_loss_epoch,59160,1789396686.6901524,0.9599810838699341
fm,sub_loss/train_prior_loss_epoch,59500,1789396827.2320197,0.9599733352661133
fm,sub_loss/train_prior_loss_epoch,59840,1789396966.9097817,0.9600511789321899
fm,sub_loss/train_prior_loss_epoch,60180,1789397114.2149136,0.9599670171737671
fm,sub_loss/train_prior_loss_epoch,60520,1789397262.2337956,0.9599665403366089
fm,sub_loss/train_prior_loss_epoch,60860,1789397413.491772,0.9599295854568481
fm,sub_loss/train_prior_loss_epoch,61200,1789397564.4329162,0.9599056839942932
fm,sub_loss/train_prior_loss_epoch,61540,1789397705.465717,0.9599387049674988
fm,sub_loss/train_prior_loss_epoch,61880,1789397844.7528732,0.9598796963691711
fm,sub_loss/train_prior_loss_epoch,62220,1789397989.0142663,0.9598729014396667
fm,sub_loss/train_prior_loss_epoch,62560,1789398129.993579,0.9598070383071899
fm,sub_loss/train_prior_loss_epoch,62900,1789398270.4409513,0.9598723649978638
fm,sub_loss/train_prior_loss_epoch,63240,1789398414.1635482,0.9598903059959412
fm,sub_loss/train_prior_loss_epoch,63580,1789398554.1992507,0.9598660469055176
fm,sub_loss/train_prior_loss_epoch,63920,1789398695.5353272,0.9598685503005981
fm,sub_loss/train_prior_loss_epoch,64260,1789398838.6865118,0.9598053693771362
fm,sub_loss/train_prior_loss_epoch,64600,1789398979.4348807,0.9597588777542114
fm,sub_loss/train_prior_loss_epoch,64940,1789399120.5416176,0.9597616791725159
fm,sub_loss/train_prior_loss_epoch,65280,1789399268.736019,0.9597707390785217
fm,sub_loss/train_prior_loss_epoch,65620,1789399416.687832,0.9597370624542236
fm,sub_loss/train_prior_loss_epoch,65960,1789399569.9042892,0.9597916603088379
fm,sub_loss/train_prior_loss_epoch,66300,1789399720.027112,0.9598217606544495
fm,sub_loss/train_prior_loss_epoch,66640,1789399859.7663884,0.9597649574279785
fm,sub_loss/train_prior_loss_epoch,66980,1789400000.5263293,0.9597609043121338
fm,sub_loss/train_prior_loss_epoch,67320,1789400145.437131,0.959719717502594
fm,sub_loss/train_prior_loss_epoch,67660,1789400286.7337272,0.9598177075386047
fm,sub_loss/train_prior_loss_epoch,68000,1789400430.8062525,0.9597516059875488
fm,sub_loss/train_prior_loss_epoch,68340,1789400571.4443865,0.9596933722496033
fm,sub_loss/train_prior_loss_epoch,68680,1789400712.3841739,0.959716260433197
fm,sub_loss/train_prior_loss_epoch,69020,1789400857.461386,0.9596759676933289
fm,sub_loss/train_prior_loss_epoch,69360,1789400997.4647987,0.95967698097229
fm,sub_loss/train_prior_loss_epoch,69700,1789401137.5699067,0.9596556425094604
fm,sub_loss/train_prior_loss_epoch,70040,1789401284.0933917,0.9597119092941284
fm,sub_loss/train_prior_loss_epoch,70380,1789401431.846272,0.9597552418708801
fm,sub_loss/train_prior_loss_epoch,70720,1789401583.3343933,0.9596489667892456
fm,sub_loss/train_prior_loss_epoch,71060,1789401738.0570261,0.9596365094184875
fm,sub_loss/train_prior_loss_epoch,71400,1789401881.0790381,0.9596075415611267
fm,sub_loss/train_prior_loss_epoch,71740,1789402021.649301,0.9596600532531738
fm,sub_loss/train_prior_loss_epoch,72080,1789402167.5194848,0.9596410989761353
fm,sub_loss/train_prior_loss_epoch,72420,1789402308.8356168,0.9595675468444824
fm,sub_loss/train_prior_loss_epoch,72760,1789402450.1621766,0.9595484733581543
fm,sub_loss/train_prior_loss_epoch,73100,1789402596.0150352,0.9595350027084351
fm,sub_loss/train_prior_loss_epoch,73440,1789402736.353717,0.9596509337425232
fm,sub_loss/train_prior_loss_epoch,73780,1789402876.123688,0.9595879912376404
fm,sub_loss/train_prior_loss_epoch,74120,1789403019.5904262,0.9595982432365417
fm,sub_loss/train_prior_loss_epoch,74460,1789403159.576784,0.9595628380775452
fm,sub_loss/train_prior_loss_epoch,74800,1789403298.877505,0.9596265554428101
fm,sub_loss/train_prior_loss_epoch,75140,1789403444.0063694,0.9595811367034912
fm,sub_loss/train_prior_loss_epoch,75480,1789403593.3851016,0.9595491290092468
fm,sub_loss/train_prior_loss_epoch,75820,1789403744.467115,0.9595383405685425
fm,sub_loss/train_prior_loss_epoch,76160,1789403898.5935898,0.9594832062721252
fm,sub_loss/train_prior_loss_epoch,76500,1789404039.0059075,0.9594423770904541
fm,sub_loss/train_prior_loss_epoch,76840,1789404178.6854699,0.9594313502311707
fm,sub_loss/train_prior_loss_epoch,77180,1789404324.7062356,0.959460437297821
fm,sub_loss/train_prior_loss_epoch,77520,1789404465.3707068,0.959436297416687
fm,sub_loss/train_prior_loss_epoch,77860,1789404607.0306203,0.9594973921775818
fm,sub_loss/train_prior_loss_epoch,78200,1789404753.3031495,0.9596549868583679
fm,sub_loss/train_prior_loss_epoch,78540,1789404894.7258081,0.9595299959182739
fm,sub_loss/train_prior_loss_epoch,78880,1789405035.6598897,0.9594711065292358
fm,sub_loss/train_prior_loss_epoch,79220,1789405181.1307397,0.9593695402145386
fm,sub_loss/train_prior_loss_epoch,79560,1789405320.8940678,0.9593717455863953
fm,sub_loss/train_prior_loss_epoch,79900,1789405460.599216,0.9593935608863831
fm,sub_loss/train_prior_loss_epoch,80240,1789405607.169893,0.9594064354896545
fm,sub_loss/train_prior_loss_epoch,80580,1789405756.3033886,0.9593735933303833
fm,sub_loss/train_prior_loss_epoch,80920,1789405906.465423,0.9593666195869446
fm,sub_loss/train_prior_loss_epoch,81260,1789406062.026002,0.9593860507011414
fm,sub_loss/train_prior_loss_epoch,81600,1789406203.4775934,0.959376871585846
fm,sub_loss/train_prior_loss_epoch,81940,1789406344.801536,0.9594278931617737
fm,sub_loss/train_prior_loss_epoch,82280,1789406490.8604314,0.9593900442123413
fm,sub_loss/train_prior_loss_epoch,82620,1789406631.6243513,0.9593534469604492
fm,sub_loss/train_prior_loss_epoch,82960,1789406772.0984983,0.9593074917793274
fm,sub_loss/train_prior_loss_epoch,83300,1789406918.4216385,0.9593704342842102
fm,sub_loss/train_prior_loss_epoch,83640,1789407060.200434,0.9593614339828491
fm,sub_loss/train_prior_loss_epoch,83980,1789407200.6403697,0.9593577980995178
fm,sub_loss/train_prior_loss_epoch,84320,1789407347.5029168,0.9593257904052734
fm,sub_loss/train_prior_loss_epoch,84660,1789407488.116661,0.9593780040740967
fm,sub_loss/train_prior_loss_epoch,85000,1789407639.0074332,0.9593551158905029
fm,sub_loss/train_prior_loss_epoch,85340,1789407781.811005,0.9592688679695129
fm,sub_loss/train_prior_loss_epoch,85680,1789407931.2950761,0.9592456817626953
fm,sub_loss/train_prior_loss_epoch,86020,1789408086.3765795,0.9592744708061218
fm,sub_loss/train_prior_loss_epoch,86360,1789408233.4516218,0.9592539072036743
fm,sub_loss/train_prior_loss_epoch,86700,1789408376.6271157,0.9592446684837341
fm,sub_loss/train_prior_loss_epoch,87040,1789408521.14392,0.9592778086662292
