phone,count,mean_ms,std_ms,min_ms,p01_ms,p05_ms,p10_ms,p25_ms,p50_ms,p75_ms,p90_ms,p95_ms,p99_ms,max_ms,mean_frames_16ms,p05_frames_16ms,p50_frames_16ms,p95_frames_16ms,lt_1_frame_ratio,lt_2_frames_ratio,ge_10_frames_ratio
OY1,490,172.73469387755102,59.69882763358639,80.00000000000001,89.99999999999986,90.0000000000005,100.00000000000009,130.0,160.00000000000014,200.00000000000017,260.0,290.00000000000006,350.0000000000001,380.00000000000034,10.795918367346939,5.625000000000031,10.000000000000009,18.125000000000004,0.0,0.0,0.5183673469387755
OY2,18,159.44444444444446,48.70229543098475,99.99999999999987,101.69999999999987,108.49999999999987,109.99999999999996,119.99999999999977,145.0,195.00000000000017,225.99999999999983,243.0,256.60000000000014,260.0000000000002,9.965277777777777,6.781249999999992,9.0625,15.1875,0.0,0.0,0.5
P,7588,89.01818661043754,25.951542091617995,29.999999999999805,40.000000000000036,49.999999999999986,59.99999999999994,70.00000000000006,89.99999999999986,100.00000000000009,120.00000000000011,139.9999999999997,160.00000000000014,209.99999999999997,5.563636663152346,3.1249999999999996,5.62499999999999,8.74999999999998,0.0,0.0015814443858724301,0.012519768054823405
R,16693,76.94183190558917,41.15301919621762,29.99999999999936,29.999999999999805,30.00000000000003,39.99999999999998,49.99999999999982,69.99999999999984,99.99999999999964,120.00000000000011,159.99999999999991,220.79999999998165,360.00000000000006,4.808864494099323,1.8750000000000018,4.37499999999999,9.999999999999995,0.0,0.07595998322650213,0.047205415443599116
S,16489,109.22918309175814,40.69898621279455,29.999999999999805,40.000000000000036,50.00000000000027,60.00000000000006,80.00000000000007,100.00000000000009,130.0,159.99999999999997,180.00000000000006,250.0,330.00000000000006,6.826823943234884,3.1250000000000164,6.250000000000006,11.250000000000002,0.0,0.0004245254412032264,0.09848990235914852
SH,2608,127.6111963190184,30.169623691071205,10.000000000000009,70.70000000000024,80.00000000000007,90.00000000000009,109.99999999999987,120.00000000000011,140.0000000000001,169.99999999999955,179.99999999999994,219.99999999999994,310.0,7.97569976993865,5.000000000000004,7.500000000000007,11.249999999999995,0.0003834355828220859,0.0019171779141104294,0.1357361963190184
T,27700,69.84873646209387,33.10178275968193,9.999999999999995,29.999999999999805,30.00000000000003,30.00000000000025,49.99999999999982,60.00000000000006,82.49999999999991,110.00000000000031,130.0000000000001,179.99999999999994,380.0000000000001,4.365546028880867,1.8750000000000018,3.7500000000000036,8.125000000000007,3.610108303249098e-05,0.11299638989169675,0.01848375451263538
TH,2671,94.97566454511418,37.325274555283144,29.99999999999936,30.00000000000003,40.000000000000036,49.99999999999982,69.99999999999984,90.00000000000009,120.0,140.0000000000001,159.99999999999991,190.00000000000023,240.0,5.935979034069637,2.500000000000002,5.625000000000004,9.999999999999995,0.0,0.02920254586297267,0.04792212654436541
UH0,22,39.090909090909086,12.759698952380162,29.999999999999805,29.999999999999805,29.99999999999981,29.99999999999998,30.00000000000003,30.00000000000025,47.49999999999987,50.00000000000023,59.50000000000006,75.80000000000005,80.00000000000007,2.443181818181818,1.8749999999999882,1.8750000000000153,3.7187500000000036,0.0,0.5454545454545454,0.0
UH1,3159,70.18360240582463,52.64180568516277,29.999999999999805,29.999999999999805,30.00000000000003,30.00000000000025,40.000000000000036,59.99999999999983,70.00000000000028,110.0000000000001,150.00000000000014,344.20000000000067,420.0,4.386475150364039,1.8750000000000018,3.7499999999999893,9.375000000000009,0.0,0.10034821145932257,0.0446343779677113
UH2,54,82.22222222222224,43.913495211932236,30.00000000000003,30.00000000000003,30.00000000000003,33.00000000000006,49.99999999999995,70.00000000000003,107.49999999999993,147.0,160.00000000000014,197.6,240.0,5.13888888888889,1.8750000000000018,4.375000000000003,10.000000000000009,0.0,0.1111111111111111,0.07407407407407407
UW0,311,78.97106109324758,45.47960708858378,29.99999999999936,29.999999999999805,29.999999999999805,30.00000000000003,40.000000000000036,70.00000000000006,109.99999999999987,139.99999999999991,150.00000000000009,259.0,300.00000000000006,4.935691318327974,1.8749999999999878,4.375000000000004,9.375000000000005,0.0,0.15755627009646303,0.03858520900321544
UW1,8071,88.76966918597448,59.60166250274323,29.999999999999805,30.00000000000003,39.999999999999815,40.000000000000036,50.000000000000014,70.0,109.99999999999987,159.99999999999997,209.99999999999997,320.0000000000001,540.0,5.548104324123405,2.4999999999999885,4.375000000000001,13.124999999999998,0.0,0.04373683558419031,0.0997398091934085
UW2,109,96.51376146788989,66.17153337327635,29.999999999999805,29.999999999999822,30.00000000000003,30.00000000000025,40.000000000000036,70.00000000000006,129.9999999999999,180.00000000000017,235.9999999999998,307.5999999999997,310.00000000000006,6.032110091743118,1.8750000000000018,4.375000000000004,14.749999999999988,0.0,0.11009174311926606,0.1834862385321101
V,7551,68.82267249370945,22.742195665971213,29.99999999999936,30.00000000000003,40.000000000000036,49.99999999999982,50.00000000000027,60.0000000000005,80.00000000000007,99.99999999999997,110.0000000000001,140.0000000000001,219.99999999999986,4.3014170308568405,2.500000000000002,3.7500000000000306,6.875000000000006,0.0,0.02264600715137068,0.005164878823996822
W,8751,72.10261684378928,29.09465410135291,29.99999999999936,29.999999999999805,30.00000000000003,40.00000000000001,49.999999999999986,69.99999999999996,90.0,110.0000000000001,129.9999999999999,150.00000000000003,229.99999999999997,4.50641355273683,1.8750000000000018,4.374999999999997,8.124999999999993,0.0,0.06422123185921609,0.006399268655010856
Y,6390,86.45383411580595,49.20088151599088,29.99999999999936,29.999999999999805,30.00000000000003,30.00000000000025,49.99999999999982,70.00000000000028,110.0000000000001,159.99999999999991,180.00000000000017,229.99999999999997,370.0000000000001,5.403364632237872,1.8750000000000018,4.375000000000018,11.250000000000009,0.0,0.10391236306729265,0.09420970266040689
Z,9191,83.28582308780328,29.00175793100671,29.999999999999805,40.000000000000036,50.00000000000004,59.99999999999994,69.99999999999984,79.99999999999999,90.00000000000009,110.00000000000004,139.99999999999991,209.99999999999997,300.00000000000006,5.205363942987705,3.125000000000003,4.999999999999999,8.749999999999995,0.0,0.0006528125340006528,0.03242302252203242
ZH,215,91.95348837209302,12.936254244477878,60.00000000000006,69.99999999999984,70.00000000000006,79.99999999999984,80.00000000000007,90.0,100.00000000000009,109.99999999999987,113.00000000000001,130.0,140.0000000000001,5.747093023255814,4.375000000000004,5.625,7.062500000000002,0.0,0.0,0.0
